acpl,cpl_std,critical_accuracy,skill_consistency_gap,think_time_std,low_acpl_game_rate,outlier_game_count,avg_rating,num_games,player,is_cheater
0.28528612572001,0.5767151052056316,0.5607439651760981,0.0205133004823425,5.018215836887025,0.1196388261851015,0.0,2826.9414414414414,444,howellhub,False
0.2335279805352798,0.5602714506072106,0.4943820224719101,-0.0266484848484848,4.242603570429449,0.2666666666666666,0.0,2792.3333333333335,15,saracinderim,False
0.2992862127405044,0.6110611117663695,0.5416267942583732,-0.001260465116279,5.173962136473595,0.0972762645914396,0.0,2822.7603550295858,338,conan_the_barbarian8,False
0.2887861606109697,0.5997915790540826,0.5446937999239254,-0.0008109081849067,5.292844838377684,0.0547263681592039,1.0,2795.4837092731827,399,targetgm,False
0.3154719235364396,0.6610479520960443,0.5486381322957199,0.0235446013289036,2.962390263925237,0.0625,0.0,2702.875,16,romaa2011,False
0.249047619047619,0.529744861231373,0.4972375690607735,0.0469235943775101,2.6387200458775437,0.0625,0.0,2701.125,16,gener4tion_kill,False
0.3314925373134328,0.6422684639580668,0.4353312302839117,-0.0212783068783068,4.65152442226008,0.0476190476190476,1.0,2691.0476190476193,21,jaime_sonho01,False
0.4643870967741935,0.8074810565008322,0.4536082474226804,-0.1066238993710692,5.672117962761149,0.0,0.0,2740.6666666666665,21,fritzi_2003,False
0.3779896907216495,0.6718761851272461,0.4727272727272727,-0.0920578378378377,4.772720061638533,0.0,1.0,2763.4375,16,biswahacker,False
0.3573820754716981,0.7275290860161303,0.4777777777777778,-0.0936387853692202,5.432230492388648,0.1304347826086956,0.0,2972.6923076923076,26,krai458,False
0.2788642422949771,0.573230138179335,0.5599857600569598,0.0032877698011505,3.850386092811294,0.1016949152542373,0.0,2889.660891089109,404,ciderdrinker,False
0.2979461279461279,0.6017075789499541,0.4305555555555556,-0.0905788461538462,3.8674955300966727,0.125,0.0,2718.875,16,lenoobsinletactics,False
0.3247217806041335,0.6334053576322786,0.4814814814814814,-0.0857556451612903,3.737077689875342,0.125,0.0,2815.875,16,trojanhorse2500,False
0.314563347868217,0.6260701231974716,0.5323122898767276,0.0052289352274524,4.667588872542962,0.110576923076923,0.0,2793.652278177458,417,sergoy45,False
0.3490566037735849,0.6285053907056944,0.4829931972789115,-0.0171067839195978,6.047699107646779,0.0,0.0,2741.782608695652,23,q_chezz,False
0.3771309192200556,0.7031464201378238,0.4596774193548387,-0.0542386376981796,4.6483115965306165,0.0833333333333333,0.0,2715.764705882353,17,marek_religa,False
0.391304347826087,0.6830359419590248,0.4434782608695652,0.0037255352277151,3.7170915547652887,0.0,1.0,2746.235294117647,17,mariano_nelson_ii,False
0.4434772036474164,0.691408812597049,0.3748006379585327,-0.0484071208165202,5.420622970123994,0.0,0.0,2610.181818181818,55,bhavik18,False
0.4581065088757396,0.7107511683914864,0.3854166666666667,-0.0500313725490196,3.9732553992036346,0.0,0.0,2608.0,15,manneredmonkey,False
0.2782999180551762,0.5988840433920888,0.5364927014597081,-0.0063697304557527,4.088727798041716,0.125615763546798,0.0,2860.8536585365855,410,lintchevski_daniil,False
0.2873941480206541,0.5657194325077344,0.5408388520971302,-0.0042885546108567,4.541975264328212,0.0519480519480519,0.0,2860.82905982906,117,pingshenmeyaoshiwang,False
0.2964475703324808,0.5920459037190149,0.5740740740740741,0.0309651597450921,3.960134683643075,0.0980392156862745,0.0,2756.172661870504,139,limitless13,False
0.3485791173304629,0.6571813482383823,0.452755905511811,-0.0665733498452012,5.280802013003395,0.0,0.0,2676.52,25,grandmastergauri,False
0.362089552238806,0.6932010699095034,0.4140127388535032,-0.0313180676328502,4.320503272548929,0.0666666666666666,0.0,2803.9333333333334,15,lukianoo,False
0.3628,0.7124680682215127,0.4930555555555556,-0.0534956779528786,5.6235605876978285,0.1176470588235294,0.0,2835.1176470588234,17,thirty2possibilities,False
0.352780290694168,0.6712597953400287,0.5141233207027214,-0.0046527328285701,4.063469712448143,0.0403022670025188,0.0,2795.551122194514,401,daubon,False
0.4050539083557951,0.7421117495673483,0.4420289855072464,-0.021046606870875,6.130755325826283,0.0526315789473684,1.0,2642.2105263157896,19,fuegoabrumador,False
0.1504629996042738,0.4273672905881855,0.7368421052631579,0.1762656227029081,5.246211979472036,0.5252525252525253,0.0,2581.1171875,128,chameleonowitch,True
0.206323283082077,0.489039463980766,0.6785714285714286,0.0960804810360778,3.0294368806333893,0.391304347826087,0.0,2724.9795918367345,49,d4tetkicacomeback,True
